ppm_code,ppm_desc,ppo_object,ppo_meter,ppo_meterdue
MINOR-T:SR1027,MINOR INSPECTION,2232,8000,784552
MINOR-T:SR1027,MINOR INSPECTION,2234,8000,769685
MINOR-D:L533C,MINOR INSPECTION,9554,8000,867484
MINOR-D:L454,MINOR INSPECTION,9441,8000,926606
MINOR-T:SR1027,MINOR INSPECTION,2113,8000,815485
MINOR-D:L534,MINOR INSPECTION,9583,8000,904447
MINOR-D:L483,MINOR INSPECTION,9532,8000,819795
MINOR-T:SR1030,MINOR INSPECTION,2506,8000,633545
MINOR-T:SR1027,MINOR INSPECTION,2215,8000,786011
MINOR-D:SR1178,MINOR INSPECTION,8105,8000,925417
MINOR-D:L533C,MINOR INSPECTION,9552,8000,923718
MINOR-T:SR1027,MINOR INSPECTION,2221,8000,761294
MINOR-D:SR648,MINOR INSPECTION,7413,8000,1270374
MINOR-T:SR1293,MINOR INSPECTION,2564,8000,693066
MINOR-D:SR1123,MINOR INSPECTION,7452,8000,1377697
MINOR-T:SR1027,MINOR INSPECTION,2131,8000,718623
MINOR-T:SR1027,MINOR INSPECTION,2269,8000,792370
MINOR-D:SR2021,MINOR INSPECTION,16116,8000,586829
MINOR-D:SR2210,MINOR INSPECTION,18110,8000,450073
MINOR-D:LB31,MINOR INSPECTION,18331,8000,316039
MINOR-D:SR2210,MINOR INSPECTION,18182,8000,491467
MINOR-D:LB31,MINOR INSPECTION,18389,8000,289006
MINOR-D:LB31,MINOR INSPECTION,18369,8000,315238
MINOR-D:SR2210,MINOR INSPECTION,18166,8000,472163
MINOR-D:SR2210,MINOR INSPECTION,18106,8000,523505
MINOR-D:SR2210,MINOR INSPECTION,18155,8000,461836
MINOR-D:SR2255,MINOR INSPECTION,18003,8000,352321
MINOR-D:SR2210,MINOR INSPECTION,18199,8000,454830
MINOR-D:SR2210,MINOR INSPECTION,18172,8000,474437
MINOR-D:SR2210,MINOR INSPECTION,18205,8000,454138
MINOR-D:SR2210,MINOR INSPECTION,18173,8000,454767
MINOR-D:LB31,MINOR INSPECTION,18361,8000,295365
MINOR-D:SR2210,MINOR INSPECTION,18105,8000,455385
MINOR-D:SR2210,MINOR INSPECTION,18169,8000,485479
MINOR-D:LB32,MINOR INSPECTION,18473,8000,510652
MINOR-D:SR2604,MINOR INSPECTION,21004,8000,123978
MINOR-D:SR2743,MINOR INSPECTION,22008,8000,38127
MINOR-D:LB31,MINOR INSPECTION,18353,8000,315692
MINOR-D:LB31,MINOR INSPECTION,18340,8000,314904
MINOR-D:LB31,MINOR INSPECTION,18306,8000,298350
MINOR-D:LB31,MINOR INSPECTION,18393,8000,296094
MINOR-D:SR2255,MINOR INSPECTION,18059,8000,330465
MINOR-D:SR2210,MINOR INSPECTION,18136,8000,472772
MINOR-D:LB31,MINOR INSPECTION,18365,8000,293557
MINOR-D:SR2255,MINOR INSPECTION,18045,8000,444327
MINOR-D:SR2604,MINOR INSPECTION,21022,8000,114757
MINOR-D:LB31,MINOR INSPECTION,18366,8000,295668
MINOR-D:LB31,MINOR INSPECTION,18378,8000,278895
MINOR-D:SR2255,MINOR INSPECTION,18055,8000,463038
MINOR-D:SR2210,MINOR INSPECTION,18111,8000,480786
MINOR-D:SR2210,MINOR INSPECTION,18156,8000,484607
MINOR-D:LB32,MINOR INSPECTION,18457,8000,520961
MINOR-D:LB31,MINOR INSPECTION,18339,8000,307731
MINOR-D:LB31,MINOR INSPECTION,18322,8000,315952
MINOR-D:SR2210,MINOR INSPECTION,18195,8000,483425
MINOR-D:LB31,MINOR INSPECTION,18386,8000,310423
MINOR-D:SR2210,MINOR INSPECTION,18125,8000,480349
MINOR-D:SR2743,MINOR INSPECTION,22010,8000,39138
MINOR-D:SR2210,MINOR INSPECTION,18192,8000,447491
MINOR-D:LB32,MINOR INSPECTION,18464,8000,488984
MINOR-D:LF60,MINOR INSPECTION,24134,8000,8000
MINOR-D:LE14,MINOR INSPECTION,23215,8000,8000
MINOR-D:LF60,MINOR INSPECTION,24142,8000,8000
MINOR-D:LE14,MINOR INSPECTION,23207,8000,8000
MINOR-D:SR2795,MINOR INSPECTION,24014,8000,8000
MINOR-D:LF60,MINOR INSPECTION,24136,8000,8000
MINOR-D:J520,MINOR INSPECTION,19419,8000,506545
MINOR-D:J520,MINOR INSPECTION,19420,8000,522708
MINOR-D:L483,MINOR INSPECTION,9542,8000,839205
MINOR-D:SR1280,MINOR INSPECTION,8123,8000,836703
MINOR-D:L482,MINOR INSPECTION,9493,8000,869521
MINOR-D:L301,MINOR INSPECTION,9630,8000,961919
MINOR-T:SR1027,MINOR INSPECTION,2231,8000,822120
MINOR-D:L534,MINOR INSPECTION,9585,8000,904106
MINOR-T:SR1027,MINOR INSPECTION,2282,8000,779723
MINOR-T:SR1027,MINOR INSPECTION,2204,8000,805481
MINOR-D:L482,MINOR INSPECTION,9517,8000,814636
MINOR-D:L454,MINOR INSPECTION,9408,8000,859966
MINOR-D:L302,MINOR INSPECTION,9662,8000,916344
MINOR-D:L381,MINOR INSPECTION,9770,8000,966343
MINOR-D:SR1095,MINOR INSPECTION,3358,8000,1238510
MINOR-D:SR1095,MINOR INSPECTION,3349,8000,1185791
MINOR-D:SR1280,MINOR INSPECTION,8155,8000,851790
MINOR-D:SR1095,MINOR INSPECTION,3340,8000,1185222
MINOR-T:SR1027,MINOR INSPECTION,2254,8000,761296
MINOR-D:L534,MINOR INSPECTION,9586,8000,867116
MINOR-D:L302,MINOR INSPECTION,9675,8000,962342
MINOR-D:L382,MINOR INSPECTION,9786,8000,831264
MINOR-D:L301,MINOR INSPECTION,9611,8000,961526
MINOR-D:SR1123,MINOR INSPECTION,7460,8000,1346354
MINOR-T:SR1027,MINOR INSPECTION,2219,8000,802986
MINOR-T:SR1293,MINOR INSPECTION,2562,8000,692181
MINOR-D:SR1123,MINOR INSPECTION,7463,8000,1419465
MINOR-D:L301,MINOR INSPECTION,9649,8000,997153
MINOR-T:SR1027,MINOR INSPECTION,2129,8000,818711
MINOR-D:L302,MINOR INSPECTION,9674,8000,1011499
MINOR-D:L302,MINOR INSPECTION,9680,8000,1005483
MINOR-D:1314A,MINOR INSPECTION,9277,8000,1498766
MINOR-T:SR1293,MINOR INSPECTION,2548,8000,677785
MINOR-D:L534,MINOR INSPECTION,9588,8000,889652
MINOR-D:L341,MINOR INSPECTION,9713,8000,955207
MINOR-D:L483,MINOR INSPECTION,9541,8000,790263
MINOR-D:L454,MINOR INSPECTION,9451,8000,864631
MINOR-D:L302,MINOR INSPECTION,9670,8000,966037
MINOR-T:SR1027,MINOR INSPECTION,2152,8000,813665
MINOR-T:SR1293,MINOR INSPECTION,2544,8000,685045
MINOR-D:L302,MINOR INSPECTION,9702,8000,1050117
MINOR-D:L483,MINOR INSPECTION,9524,8000,863084
MINOR-D:SR1095,MINOR INSPECTION,3351,8000,1223482
MINOR-D:L454,MINOR INSPECTION,9433,8000,828251
MINOR-D:L534,MINOR INSPECTION,9576,8000,845947
MINOR-D:L380,MINOR INSPECTION,9738,8000,966311
MINOR-D:L341,MINOR INSPECTION,9720,8000,977006
MINOR-D:SR1280,MINOR INSPECTION,8118,8000,750213
MINOR-D:L454,MINOR INSPECTION,9424,8000,884494
MINOR-T:SR1293,MINOR INSPECTION,2567,8000,696434
MINOR-D:L381,MINOR INSPECTION,9757,8000,994581
MINOR-T:SR1030,MINOR INSPECTION,2505,8000,686693
MINOR-T:SR1027,MINOR INSPECTION,2288,8000,798834
MINOR-D:L534,MINOR INSPECTION,9590,8000,865909
MINOR-T:SR1027,MINOR INSPECTION,2257,8000,791399
MINOR-D:L302,MINOR INSPECTION,9682,8000,1029256
MINOR-D:SR1123,MINOR INSPECTION,7482,8000,1359500
MINOR-D:L302,MINOR INSPECTION,9704,8000,1013901
MINOR-T:SR1027,MINOR INSPECTION,2106,8000,683120
MINOR-D:L533,MINOR INSPECTION,9559,8000,908103
MINOR-D:L483,MINOR INSPECTION,9533,8000,834426
MINOR-D:L301,MINOR INSPECTION,9641,8000,983385
MINOR-T:SR1027,MINOR INSPECTION,2191,8000,807494
MINOR-T:SR1027,MINOR INSPECTION,2198,8000,800972
MINOR-D:L301,MINOR INSPECTION,9633,8000,965764
MINOR-D:L454,MINOR INSPECTION,9421,8000,851600
MINOR-D:1314A,MINOR INSPECTION,9281,8000,1457614
MINOR-D:SR1178,MINOR INSPECTION,8113,8000,1006425
MINOR-T:SR1027,MINOR INSPECTION,2246,8000,809747
MINOR-D:L533B,MINOR INSPECTION,9571,8000,895690
MINOR-D:L454,MINOR INSPECTION,9445,8000,866098
MINOR-T:SR1027,MINOR INSPECTION,2132,8000,749524
MINOR-D:L454,MINOR INSPECTION,9461,8000,910066
MINOR-D:L482,MINOR INSPECTION,9509,8000,729903
MINOR-D:SR1123,MINOR INSPECTION,7493,8000,1345898
MINOR-D:SR1095,MINOR INSPECTION,3336,8000,1262854
MINOR-T:SR1293,MINOR INSPECTION,2561,8000,676179
MINOR-D:SR1095,MINOR INSPECTION,3331,8000,1230378
MINOR-D:L534,MINOR INSPECTION,9581,8000,881854
MINOR-T:SR1027,MINOR INSPECTION,2202,8000,769270
MINOR-D:L302,MINOR INSPECTION,9673,8000,997150
MINOR-T:SR1293,MINOR INSPECTION,2566,8000,646968
MINOR-T:SR1027,MINOR INSPECTION,2114,8000,814831
MINOR-D:SR1280,MINOR INSPECTION,8136,8000,871419
MINOR-D:L381,MINOR INSPECTION,9775,8000,851717
MINOR-D:L302,MINOR INSPECTION,9683,8000,936762
MINOR-T:SR1027,MINOR INSPECTION,2242,8000,753216
MINOR-T:SR1027,MINOR INSPECTION,2289,8000,759103
MINOR-D:L454,MINOR INSPECTION,9444,8000,846687
MINOR-D:SR2021,MINOR INSPECTION,16109,8000,554789
MINOR-D:SR2065,MINOR INSPECTION,16201,8000,495705
MINOR-D:SR1993,MINOR INSPECTION,16049,8000,552155
MINOR-D:SR1993,MINOR INSPECTION,16009,8000,542657
MINOR-D:SR1993,MINOR INSPECTION,16037,8000,527439
MINOR-D:SR1993,MINOR INSPECTION,16029,8000,559521
MINOR-D:SR2065,MINOR INSPECTION,16203,8000,458159
MINOR-D:SR2065,MINOR INSPECTION,16208,8000,414425
MINOR-D:SR2065,MINOR INSPECTION,16219,8000,430767
MINOR-D:SR1867,MINOR INSPECTION,14012,8000,807325
MINOR-D:SR2065,MINOR INSPECTION,16222,8000,473368
MINOR-D:SR1867,MINOR INSPECTION,14035,8000,801318
MINOR-D:SR2065,MINOR INSPECTION,16220,8000,461401
MINOR-D:SR1993,MINOR INSPECTION,16012,8000,553536
MINOR-D:SR1993,MINOR INSPECTION,16010,8000,523787
MINOR-D:SR1993,MINOR INSPECTION,16038,8000,528835
MINOR-D:SR1993,MINOR INSPECTION,16035,8000,544685
MINOR-D:SR1993,MINOR INSPECTION,16051,8000,566004
MINOR-D:SR1867,MINOR INSPECTION,14022,8000,807881
MINOR-D:SR1867,MINOR INSPECTION,14034,8000,771865
MINOR-D:SR2021,MINOR INSPECTION,16112,8000,580996
MINOR-D:L501,MINOR INSPECTION,21425,8000,145734
MINOR-D:SR2338,MINOR INSPECTION,19124,8000,394384
MINOR-D:L501,MINOR INSPECTION,21408,8000,202448
MINOR-D:SR2757,MINOR INSPECTION,23006,8000,23006
MINOR-D:LB32,MINOR INSPECTION,18463,8000,501277
MINOR-D:SR2299,MINOR INSPECTION,19009,8000,327899
MINOR-D:SR2338,MINOR INSPECTION,19141,8000,355148
MINOR-D:SR2299,MINOR INSPECTION,19037,8000,195075
MINOR-D:LB31,MINOR INSPECTION,18375,8000,307137
MINOR-D:SR2255,MINOR INSPECTION,18033,8000,327043
MINOR-D:SR2338,MINOR INSPECTION,19106,8000,403382
MINOR-D:SR2299,MINOR INSPECTION,19036,8000,297385
MINOR-D:SR2604,MINOR INSPECTION,21021,8000,80032
MINOR-D:SR2299,MINOR INSPECTION,19001,8000,359067
MINOR-D:SR2255,MINOR INSPECTION,18047,8000,273688
MINOR-D:SR2299,MINOR INSPECTION,19028,8000,319211
MINOR-D:SR2299,MINOR INSPECTION,19011,8000,311562
MINOR-D:SR2338,MINOR INSPECTION,19103,8000,414034
MINOR-D:J520,MINOR INSPECTION,19432,8000,521717
MINOR-D:SR2338,MINOR INSPECTION,19147,8000,323846
MINOR-D:SR2338,MINOR INSPECTION,19114,8000,385013
MINOR-D:SR2604,MINOR INSPECTION,21009,8000,115144
MINOR-D:L381,MINOR INSPECTION,9779,8000,981409
MINOR-D:SR2338,MINOR INSPECTION,19137,8000,320218
MINOR-D:L341,MINOR INSPECTION,9708,8000,990446
MINOR-D:LB31,MINOR INSPECTION,18309,8000,316804
MINOR-D:L454,MINOR INSPECTION,9462,8000,906256
MINOR-T:SR1027,MINOR INSPECTION,2176,8000,795286
MINOR-D:L533C,MINOR INSPECTION,9557,8000,938745
MINOR-D:L482,MINOR INSPECTION,9495,8000,854414
MINOR-D:SR1123,MINOR INSPECTION,7502,8000,1375358
MINOR-D:SR1123,MINOR INSPECTION,7448,8000,1370617
MINOR-T:SR1027,MINOR INSPECTION,2268,8000,807525
MINOR-D:SR1178,MINOR INSPECTION,8111,8000,994891
MINOR-T:SR1027,MINOR INSPECTION,2235,8000,783234
MINOR-T:SR1030,MINOR INSPECTION,2523,8000,753867
MINOR-D:L482,MINOR INSPECTION,9497,8000,813706
MINOR-D:L301,MINOR INSPECTION,9607,8000,987393
MINOR-D:SR1659,MINOR INSPECTION,12007,8000,677822
MINOR-D:SR729,MINOR INSPECTION,7439,8000,1343727
MINOR-D:SR1123,MINOR INSPECTION,7477,8000,1355441
MINOR-T:SR1027,MINOR INSPECTION,2212,8000,767660
MINOR-D:L533B,MINOR INSPECTION,9568,8000,891400
MINOR-D:SR2021,MINOR INSPECTION,16134,8000,174516
MINOR-D:L533A,MINOR INSPECTION,9562,8000,849202
MINOR-T:SR1027,MINOR INSPECTION,2213,8000,835527
MINOR-D:SR1280,MINOR INSPECTION,8137,8000,889461
MINOR-D:SR2021,MINOR INSPECTION,16118,8000,571225
MINOR-D:SR2021,MINOR INSPECTION,16136,8000,181196
MINOR-D:SR1123,MINOR INSPECTION,7471,8000,1350798
MINOR-D:SR1178,MINOR INSPECTION,8104,8000,1143820
MINOR-D:SR2210,MINOR INSPECTION,18180,8000,484827
MINOR-D:SR2255,MINOR INSPECTION,18039,8000,405216
MINOR-D:SR2255,MINOR INSPECTION,18049,8000,401602
MINOR-D:LB31,MINOR INSPECTION,18326,8000,309714
MINOR-D:SR2210,MINOR INSPECTION,18140,8000,463227
MINOR-D:LB32,MINOR INSPECTION,18470,8000,520996
MINOR-D:SR2210,MINOR INSPECTION,18162,8000,447287
MINOR-D:SR2604,MINOR INSPECTION,21008,8000,97034
MINOR-D:LB31,MINOR INSPECTION,18315,8000,244284
MINOR-D:LB32,MINOR INSPECTION,18469,8000,481634
MINOR-D:LB31,MINOR INSPECTION,18318,8000,314827
MINOR-D:SR2255,MINOR INSPECTION,18050,8000,342022
MINOR-D:LB31,MINOR INSPECTION,18325,8000,300526
MINOR-D:SR2255,MINOR INSPECTION,18035,8000,345150
MINOR-D:SR2210,MINOR INSPECTION,18154,8000,510797
MINOR-D:SR2255,MINOR INSPECTION,18020,8000,387687
MINOR-D:SR2210,MINOR INSPECTION,18164,8000,475189
MINOR-D:SR2210,MINOR INSPECTION,18168,8000,452325
MINOR-D:LB32,MINOR INSPECTION,18467,8000,486841
MINOR-D:LB31,MINOR INSPECTION,18368,8000,309309
MINOR-D:L401,MINOR INSPECTION,9797,8000,970371
MINOR-D:SR2210,MINOR INSPECTION,18104,8000,489114
MINOR-D:SR2210,MINOR INSPECTION,18163,8000,457156
MINOR-D:SR2255,MINOR INSPECTION,18013,8000,351775
MINOR-D:SR2255,MINOR INSPECTION,18043,8000,431105
MINOR-D:LB31,MINOR INSPECTION,18313,8000,294682
MINOR-D:SR2210,MINOR INSPECTION,18112,8000,488194
MINOR-D:SR2255,MINOR INSPECTION,18058,8000,264504
MINOR-D:SR2210,MINOR INSPECTION,18165,8000,495557
MINOR-D:LF60,MINOR INSPECTION,24145,8000,8000
MINOR-D:LF60,MINOR INSPECTION,24109,8000,8000
MINOR-D:LF60,MINOR INSPECTION,24141,8000,8000
MINOR-D:LE14,MINOR INSPECTION,23204,8000,8000
MINOR-D:LF60,MINOR INSPECTION,24113,8000,8000
MINOR-D:LF60,MINOR INSPECTION,24147,8000,8000
MINOR-D:LF60,MINOR INSPECTION,24139,8000,8000
MINOR-D:LF60,MINOR INSPECTION,24127,8000,8000
MINOR-D:LF60,MINOR INSPECTION,24114,8000,8000
MINOR-D:LF60,MINOR INSPECTION,24125,8000,8000
MINOR-D:LF60,MINOR INSPECTION,24103,8000,8000
MINOR-D:SR1992,MINOR INSPECTION,15001,8000,527961
MINOR-D:SR1992,MINOR INSPECTION,15002,8000,600340
MINOR-D:SR1992,MINOR INSPECTION,15003,8000,560821
MINOR-D:SR1992,MINOR INSPECTION,15004,8000,549975
MINOR-D:SR1992,MINOR INSPECTION,15005,8000,614978
MINOR-D:SR1992,MINOR INSPECTION,15006,8000,596921
MINOR-D:SR1992,MINOR INSPECTION,15007,8000,486176
MINOR-D:SR1992,MINOR INSPECTION,15008,8000,505470
MINOR-D:SR1992,MINOR INSPECTION,15009,8000,563893
MINOR-D:SR1992,MINOR INSPECTION,15010,8000,555765
MINOR-D:SR1992,MINOR INSPECTION,15011,8000,596961
MINOR-D:SR1992,MINOR INSPECTION,15012,8000,587834
MINOR-D:SR1992,MINOR INSPECTION,15013,8000,563086
MINOR-D:SR1992,MINOR INSPECTION,15014,8000,518069
MINOR-D:SR1992,MINOR INSPECTION,15015,8000,501599
MINOR-D:SR1992,MINOR INSPECTION,15016,8000,506807
MINOR-D:SR1992,MINOR INSPECTION,15017,8000,492054
MINOR-D:SR1992,MINOR INSPECTION,15018,8000,536946
MINOR-D:SR1992,MINOR INSPECTION,15019,8000,516738
MINOR-D:SR1992,MINOR INSPECTION,15020,8000,520649
MINOR-D:SR1992,MINOR INSPECTION,15021,8000,480901
MINOR-D:SR2604,MINOR INSPECTION,21007,8000,113578
MINOR-D:L382,MINOR INSPECTION,9788,8000,991015
