Document,Description,Type,Organization,Class,Revision Number,Revision Date,File Path,File Type,Out of Service,Original Filename,Uploaded
31685,Re_ RFQ-BCRTC - SIA 10167_ 10179_ 10180_ 10181_ 128393-S02 (ABB010)_138346-S01_2,Uploaded document,BCRTC,,,,Re_ RFQ-BCRTC - SIA 10167_ 10179_ 10180_ 10181_ 128393-S02 (ABB010)_138346-S01_202303132123.msg,,NO,Re_ RFQ-BCRTC - SIA 10167_ 10179_ 10180_ 10181_ 128393-S02 (ABB010)_138346-S01_202303132123.msg,3/13/2023 21:23
31686,RE_ SIA 10223_ 131192-S01 (HAN014)_202303132135.msg,Uploaded document,BCRTC,,,,RE_ SIA 10223_ 131192-S01 (HAN014)_202303132135.msg,,NO,RE_ SIA 10223_ 131192-S01 (HAN014)_202303132135.msg,3/13/2023 21:35
31687,RE_ RFQ-BCRTC - SIA 10223_ 131192-S01 (HAN014)_202303132135.msg,Uploaded document,BCRTC,,,,RE_ RFQ-BCRTC - SIA 10223_ 131192-S01 (HAN014)_202303132135.msg,,NO,RE_ RFQ-BCRTC - SIA 10223_ 131192-S01 (HAN014)_202303132135.msg,3/13/2023 21:35
31688,Hanning & Kahl Offer 20004110LP - RE_ RFQ-BCRTC - SIA 10223_ 131192-S01 (HAN014),Uploaded document,BCRTC,,,,Hanning & Kahl Offer 20004110LP - RE_ RFQ-BCRTC - SIA 10223_ 131192-S01 (HAN014)_202303132135.msg,,NO,Hanning & Kahl Offer 20004110LP - RE_ RFQ-BCRTC - SIA 10223_ 131192-S01 (HAN014)_202303132135.msg,3/13/2023 21:35
31689,QUOTATION S-01187_ REQ 12729 - RFQ - BCRTC_ 130321-S01_202303132142.msg,Uploaded document,BCRTC,,,,QUOTATION S-01187_ REQ 12729 - RFQ - BCRTC_ 130321-S01_202303132142.msg,,NO,QUOTATION S-01187_ REQ 12729 - RFQ - BCRTC_ 130321-S01_202303132142.msg,3/13/2023 21:42
3169,"03-1-09 Touchscreen Panel Assembly, A and B Cars 2100-2800- 1_20221013104519",Uploaded document,BCRTC,,000,10/13/2022,"03-1-09 Touchscreen Panel Assembly, A and B Cars 2100-2800- 1_20221130181236.pdf",,NO,"03-1-09 Touchscreen Panel Assembly, A and B Cars 2100-2800- 1_20221130181236.pdf",11/30/2022 0:00
31690,REQ 12734 ACKLANDS Grainger Quotation 2053700226 09_03_2023_202303132213.msg,Uploaded document,BCRTC,,,,REQ 12734 ACKLANDS Grainger Quotation 2053700226 09_03_2023_202303132213.msg,,NO,REQ 12734 ACKLANDS Grainger Quotation 2053700226 09_03_2023_202303132213.msg,3/13/2023 22:13
31691,RE_ REQ 12722 - RFQ - BCRTC_ 128586-S01_ Quote Q0016040-0_202303132220.msg,Uploaded document,BCRTC,,,,RE_ REQ 12722 - RFQ - BCRTC_ 128586-S01_ Quote Q0016040-0_202303132220.msg,,NO,RE_ REQ 12722 - RFQ - BCRTC_ 128586-S01_ Quote Q0016040-0_202303132220.msg,3/13/2023 22:20
31692,Re_ REQ 12823 - RFQ - BCRTC - 129153-S01_202303132259.msg,Uploaded document,BCRTC,,,,Re_ REQ 12823 - RFQ - BCRTC - 129153-S01_202303132259.msg,,NO,Re_ REQ 12823 - RFQ - BCRTC - 129153-S01_202303132259.msg,3/13/2023 22:59
31693,RE_ RFQ - BCRTC - REQ 12717_ 138049-S01 _ Quote # 20094726 - 400-3-00157 - SWITC,Uploaded document,BCRTC,,,,RE_ RFQ - BCRTC - REQ 12717_ 138049-S01 _ Quote # 20094726 - 400-3-00157 - SWITCH_ DEADMAN HOSTLER_202303132312.msg,,NO,RE_ RFQ - BCRTC - REQ 12717_ 138049-S01 _ Quote # 20094726 - 400-3-00157 - SWITCH_ DEADMAN HOSTLER_202303132312.msg,3/13/2023 23:12
31694,45002921_202303132330.pdf,Uploaded document,BCRTC,,,,45002921_202303132330.pdf,,NO,45002921_202303132330.pdf,3/13/2023 23:30
31695,Re_ REQ 12726 - BCRTC - RFQ_ 102504-S01_202303132355.msg,Uploaded document,BCRTC,,,,Re_ REQ 12726 - BCRTC - RFQ_ 102504-S01_202303132355.msg,,NO,Re_ REQ 12726 - BCRTC - RFQ_ 102504-S01_202303132355.msg,3/13/2023 23:55
31696,FW_ RFQ-BCRTC - SIA 10225_ 134405-S01 - REQ 12727_202303140018.msg,Uploaded document,BCRTC,,,,FW_ RFQ-BCRTC - SIA 10225_ 134405-S01 - REQ 12727_202303140018.msg,,NO,FW_ RFQ-BCRTC - SIA 10225_ 134405-S01 - REQ 12727_202303140018.msg,3/14/2023 0:18
31697,2023-03-14 06_16_28-Re_ RFQ - RODRIGUES MATHEW - Outlook - Work - Microsoft​ Edg,Uploaded document,BCRTC,,,,2023-03-14 06_16_28-Re_ RFQ - RODRIGUES MATHEW - Outlook - Work - Microsoft​ Edge_202303141317.png,,NO,2023-03-14 06_16_28-Re_ RFQ - RODRIGUES MATHEW - Outlook - Work - Microsoft​ Edge_202303141317.png,3/14/2023 13:17
31698,RE_ REQ 12821 - RFQ - BCRTC_ 128586-S01_ Quote  Q0016039-0_202303141422.msg,Uploaded document,BCRTC,,,,RE_ REQ 12821 - RFQ - BCRTC_ 128586-S01_ Quote  Q0016039-0_202303141422.msg,,NO,RE_ REQ 12821 - RFQ - BCRTC_ 128586-S01_ Quote  Q0016039-0_202303141422.msg,3/14/2023 14:22
31699,Re_ REQ 12735 - BCRTC - RFQ - 101312-S02_ CBS_202303141443.msg,Uploaded document,BCRTC,,,,Re_ REQ 12735 - BCRTC - RFQ - 101312-S02_ CBS_202303141443.msg,,NO,Re_ REQ 12735 - BCRTC - RFQ - 101312-S02_ CBS_202303141443.msg,3/14/2023 14:43
317,Kone Invoice # 1158289437_202203032103.pdf,Uploaded document,BCRTC,,,,Kone Invoice # 1158289437_202203032103.pdf,,NO,Kone Invoice # 1158289437_202203032103.pdf,3/3/2022 21:03
3170,"03-1-10 PLC Panel Assembly, A Car 2100-3200- 1",Uploaded document,BCRTC,,000,10/13/2022,"03-1-10 PLC Panel Assembly, A Car 2100-3200- 1_2022113018136.pdf",,NO,"03-1-10 PLC Panel Assembly, A Car 2100-3200- 1_2022113018136.pdf",11/30/2022 0:00
31700,RE RFQ CCMar13-02 - Secheron - 12905_202303141505.msg,Uploaded document,BCRTC,,,,RE RFQ CCMar13-02 - Secheron - 12905_202303141505.msg,,NO,RE RFQ CCMar13-02 - Secheron - 12905_202303141505.msg,3/14/2023 15:05
31701,MSR220,Uploaded document,BCRTC,,,,scan0134_202303141529.pdf,,NO,scan0134_202303141529.pdf,3/14/2023 15:29
31702,MSR218,Uploaded document,BCRTC,,,,scan0133_202303141529.pdf,,NO,scan0133_202303141529.pdf,3/14/2023 15:29
31703,MSR218,Uploaded document,BCRTC,,,,scan0133_202303141530.pdf,,NO,scan0133_202303141530.pdf,3/14/2023 15:30
31704,MSR221,Uploaded document,BCRTC,,,,scan0135_202303141538.pdf,,NO,scan0135_202303141538.pdf,3/14/2023 15:38
31705,RE RFQ CCFeb28-06 - AR Thomson - 12794_202303141538.msg,Uploaded document,BCRTC,,,,RE RFQ CCFeb28-06 - AR Thomson - 12794_202303141538.msg,,NO,RE RFQ CCFeb28-06 - AR Thomson - 12794_202303141538.msg,3/14/2023 15:38
31706,MSR221,Uploaded document,BCRTC,,,,scan0135_202303141539.pdf,,NO,scan0135_202303141539.pdf,3/14/2023 15:39
31707,MSR221,Uploaded document,BCRTC,,,,scan0135_202303141540.pdf,,NO,scan0135_202303141540.pdf,3/14/2023 15:40
31708,MSR221,Uploaded document,BCRTC,,,,scan0135_202303141542.pdf,,NO,scan0135_202303141542.pdf,3/14/2023 15:42
31709,665EE-20230113-Dawson-Invoice-77010-PM_202303141600.pdf,Uploaded document,BCRTC,,,,665EE-20230113-Dawson-Invoice-77010-PM_202303141600.pdf,,NO,665EE-20230113-Dawson-Invoice-77010-PM_202303141600.pdf,3/14/2023 16:00
3171,Kone Invoice # 1158415465_202210131754.pdf,Uploaded document,BCRTC,,,,Kone Invoice # 1158415465_202210131754.pdf,,NO,Kone Invoice # 1158415465_202210131754.pdf,10/13/2022 17:54
31710,Re RFQ CCMar06-13 - Lordco - 12847_202303141601.msg,Uploaded document,BCRTC,,,,Re RFQ CCMar06-13 - Lordco - 12847_202303141601.msg,,NO,Re RFQ CCMar06-13 - Lordco - 12847_202303141601.msg,3/14/2023 16:01
31711,RE RFQ CCFeb21-18 - Lordco - 12639_202303141602.msg,Uploaded document,BCRTC,,,,RE RFQ CCFeb21-18 - Lordco - 12639_202303141602.msg,,NO,RE RFQ CCFeb21-18 - Lordco - 12639_202303141602.msg,3/14/2023 16:02
31712,671MM-20230313-Broco-Invoice-330327103-UM_202303141604.pdf,Uploaded document,BCRTC,,,,671MM-20230313-Broco-Invoice-330327103-UM_202303141604.pdf,,NO,671MM-20230313-Broco-Invoice-330327103-UM_202303141604.pdf,3/14/2023 16:04
31713,Re_ REQ 12824 - RFQ-BCRTC - PART# 6872_  108414-S01 (FAS008)_202303141743.msg,Uploaded document,BCRTC,,,,Re_ REQ 12824 - RFQ-BCRTC - PART# 6872_  108414-S01 (FAS008)_202303141743.msg,,NO,Re_ REQ 12824 - RFQ-BCRTC - PART# 6872_  108414-S01 (FAS008)_202303141743.msg,3/14/2023 17:43
31714,Re_ REQ 12824 - RFQ-BCRTC - PART# 6872_  108414-S01 (FAS008)_202303141819.msg,Uploaded document,BCRTC,,,,Re_ REQ 12824 - RFQ-BCRTC - PART# 6872_  108414-S01 (FAS008)_202303141819.msg,,NO,Re_ REQ 12824 - RFQ-BCRTC - PART# 6872_  108414-S01 (FAS008)_202303141819.msg,3/14/2023 18:19
31715,721ST-20230313-Dawson-Invoice-77017-UM_202303141830.pdf,Uploaded document,BCRTC,,,,721ST-20230313-Dawson-Invoice-77017-UM_202303141830.pdf,,NO,721ST-20230313-Dawson-Invoice-77017-UM_202303141830.pdf,3/14/2023 18:30
31716,Invoice_BC0947_from_RCB_Upholstery_202303141836.pdf,Uploaded document,BCRTC,,,,Invoice_BC0947_from_RCB_Upholstery_202303141836.pdf,,NO,Invoice_BC0947_from_RCB_Upholstery_202303141836.pdf,3/14/2023 18:36
31717,Quote Form_6004629_202303141850.pdf,Uploaded document,BCRTC,,,,Quote Form_6004629_202303141850.pdf,,NO,Quote Form_6004629_202303141850.pdf,3/14/2023 18:50
31718,Re_ REQ 12725 - RFQ-BCRTC_ 102402-S01_202303142015.msg,Uploaded document,BCRTC,,,,Re_ REQ 12725 - RFQ-BCRTC_ 102402-S01_202303142015.msg,,NO,Re_ REQ 12725 - RFQ-BCRTC_ 102402-S01_202303142015.msg,3/14/2023 20:15
31719,RE_ REQ 12723 - RFQ-BCRTC_ 132879-S01_202303142023.msg,Uploaded document,BCRTC,,,,RE_ REQ 12723 - RFQ-BCRTC_ 132879-S01_202303142023.msg,,NO,RE_ REQ 12723 - RFQ-BCRTC_ 132879-S01_202303142023.msg,3/14/2023 20:23
3172,"03-1-10 PLC Panel Assembly, A Car 2100-3200- 1",Uploaded document,BCRTC,,000,10/13/2022,"03-1-10 PLC Panel Assembly, A Car 2100-3200- 1_20221013105510.pdf",,NO,"03-1-10 PLC Panel Assembly, A Car 2100-3200- 1_20221013105510.pdf",10/13/2022 17:56
31720,QUOTE 407254_202303142052.msg,Uploaded document,BCRTC,,,,QUOTE 407254_202303142052.msg,,NO,QUOTE 407254_202303142052.msg,3/14/2023 20:52
31721,bc rapid transit quote 1_202303142123.pdf,Uploaded document,BCRTC,,,,bc rapid transit quote 1_202303142123.pdf,,NO,bc rapid transit quote 1_202303142123.pdf,3/14/2023 21:23
31722,RE_ RFQ-BCRTC - REQ #12712_ 133256-S01 (WUR004) Quote 128370280_202303142157.msg,Uploaded document,BCRTC,,,,RE_ RFQ-BCRTC - REQ #12712_ 133256-S01 (WUR004) Quote 128370280_202303142157.msg,,NO,RE_ RFQ-BCRTC - REQ #12712_ 133256-S01 (WUR004) Quote 128370280_202303142157.msg,3/14/2023 21:57
31723,169857_202303142207.pdf,Uploaded document,BCRTC,,,,169857_202303142207.pdf,,NO,169857_202303142207.pdf,3/14/2023 22:07
31724,RE_ RFQ - BCRTC - REQ 12710_128686-S01_202303142210.msg,Uploaded document,BCRTC,,,,RE_ RFQ - BCRTC - REQ 12710_128686-S01_202303142210.msg,,NO,RE_ RFQ - BCRTC - REQ 12710_128686-S01_202303142210.msg,3/14/2023 22:10
31725,169903_202303142218.pdf,Uploaded document,BCRTC,,,,169903_202303142218.pdf,,NO,169903_202303142218.pdf,3/14/2023 22:18
31726,169554_202303142223.pdf,Uploaded document,BCRTC,,,,169554_202303142223.pdf,,NO,169554_202303142223.pdf,3/14/2023 22:23
31727,RE_ __EXTERNAL__ - REQ 12724 - RFQ - BCRTC_ 101743-S01_202303142237.msg,Uploaded document,BCRTC,,,,RE_ __EXTERNAL__ - REQ 12724 - RFQ - BCRTC_ 101743-S01_202303142237.msg,,NO,RE_ __EXTERNAL__ - REQ 12724 - RFQ - BCRTC_ 101743-S01_202303142237.msg,3/14/2023 22:37
31728,2023 AMP Bulk Order  Gerry Chong's Buyer Portfolio - Quotation __ PO  45003820 _,Uploaded document,BCRTC,,,,2023 AMP Bulk Order  Gerry Chong's Buyer Portfolio - Quotation __ PO  45003820 _202303142256.msg,,NO,2023 AMP Bulk Order  Gerry Chong's Buyer Portfolio - Quotation __ PO  45003820 _202303142256.msg,3/14/2023 22:56
31729,94 axle ,Uploaded document,BCRTC,,,,USER20230201224115475.jpg,,NO,USER20230201224115475.jpg,3/15/2023 3:50
3173,03-1-03 End Cap Electrical Module Instn 2100-2800- 1 (DUPLICATE),Uploaded document,BCRTC,,000,10/13/2022,03-1-03 End Cap Electrical Module Instn 2100-2800- 1_20221013105831.pdf,,NO,03-1-03 End Cap Electrical Module Instn 2100-2800- 1_20221013105831.pdf,10/13/2022 17:59
31730,94 axle ,Uploaded document,BCRTC,,,,USER20230201224115475.jpg,,NO,USER20230201224115475.jpg,3/15/2023 4:04
31731,94 axle ,Uploaded document,BCRTC,,,,USER20230201224115475.jpg,,NO,USER20230201224115475.jpg,3/15/2023 4:10
31732,94 axle ,Uploaded document,BCRTC,,,,USER20230201224115475.jpg,,NO,USER20230201224115475.jpg,3/15/2023 4:18
31733,94 axle ,Uploaded document,BCRTC,,,,USER20230201224115475.jpg,,NO,USER20230201224115475.jpg,3/15/2023 4:24
31734,94 axle ,Uploaded document,BCRTC,,,,USER20230201224115475.jpg,,NO,USER20230201224115475.jpg,3/15/2023 4:30
31735,1033044130_202303151335.pdf,Uploaded document,BCRTC,,,,1033044130_202303151335.pdf,,NO,1033044130_202303151335.pdf,3/15/2023 13:35
31736,RE BCRTC PO 45003665_202303151335.msg,Uploaded document,BCRTC,,,,RE BCRTC PO 45003665_202303151335.msg,,NO,RE BCRTC PO 45003665_202303151335.msg,3/15/2023 13:35
31737,Fujitec Invoice # VNI789516_202303151512.pdf,Uploaded document,BCRTC,,,,Fujitec Invoice # VNI789516_202303151512.pdf,,NO,Fujitec Invoice # VNI789516_202303151512.pdf,3/15/2023 15:12
31738,Fujitec Invoice # VNI789516_202303151514.pdf,Uploaded document,BCRTC,,,,Fujitec Invoice # VNI789516_202303151514.pdf,,NO,Fujitec Invoice # VNI789516_202303151514.pdf,3/15/2023 15:14
31739,Fujitec Invoice # VNI789517_202303151520.pdf,Uploaded document,BCRTC,,,,Fujitec Invoice # VNI789517_202303151520.pdf,,NO,Fujitec Invoice # VNI789517_202303151520.pdf,3/15/2023 15:20
3174,Kone Invoice # 1158415465_202210131759.pdf,Uploaded document,BCRTC,,,,Kone Invoice # 1158415465_202210131759.pdf,,NO,Kone Invoice # 1158415465_202210131759.pdf,10/13/2022 17:59
31740,Fujitec Invoice # VNI789517_202303151523.pdf,Uploaded document,BCRTC,,,,Fujitec Invoice # VNI789517_202303151523.pdf,,NO,Fujitec Invoice # VNI789517_202303151523.pdf,3/15/2023 15:23
31741,Stores Flat Deck Rental-20230310-Driving Force-Invoice-M300542840-UM_20230315152,Uploaded document,BCRTC,,,,Stores Flat Deck Rental-20230310-Driving Force-Invoice-M300542840-UM_202303151524.pdf,,NO,Stores Flat Deck Rental-20230310-Driving Force-Invoice-M300542840-UM_202303151524.pdf,3/15/2023 15:24
31742,MSR227,Uploaded document,BCRTC,,,,scan0137_202303151555.pdf,,NO,scan0137_202303151555.pdf,3/15/2023 15:55
31743,LINE 50 QUOTE,Uploaded document,BCRTC,,,,line 50 RFQ CCFeb21-40 - Alstom CAD - 12656  12664  12803_202303151611.msg,,NO,line 50 RFQ CCFeb21-40 - Alstom CAD - 12656  12664  12803_202303151611.msg,3/15/2023 16:11
31744,murray_202303151730.pdf,Uploaded document,BCRTC,,,,murray_202303151730.pdf,,NO,murray_202303151730.pdf,3/15/2023 17:30
31745,image_202303151828.jpg,Uploaded document,BCRTC,,,,image_202303151828.jpg,,NO,image_202303151828.jpg,3/15/2023 18:28
31746,greggs_202303151912.pdf,Uploaded document,BCRTC,,,,greggs_202303151912.pdf,,NO,greggs_202303151912.pdf,3/15/2023 19:12
31747,Quote Form_6004636_202303152019.pdf,Uploaded document,BCRTC,,,,Quote Form_6004636_202303152019.pdf,,NO,Quote Form_6004636_202303152019.pdf,3/15/2023 20:19
31748,Kone Invoice # 1158497923_202303152029.pdf,Uploaded document,BCRTC,,,,Kone Invoice # 1158497923_202303152029.pdf,,NO,Kone Invoice # 1158497923_202303152029.pdf,3/15/2023 20:29
31749,Kone Invoice # 1158497923_202303152032.pdf,Uploaded document,BCRTC,,,,Kone Invoice # 1158497923_202303152032.pdf,,NO,Kone Invoice # 1158497923_202303152032.pdf,3/15/2023 20:32
3175,04-3-01 ABB Auxiliary Power Unit 2100-2800- 1,Uploaded document,BCRTC,,000,10/13/2022,04-3-01 ABB Auxiliary Power Unit 2100-2800- 1_20221261160.pdf,,NO,04-3-01 ABB Auxiliary Power Unit 2100-2800- 1_20221261160.pdf,12/6/2022 0:00
31750,Kone Invoice # 1158498947_202303152100.pdf,Uploaded document,BCRTC,,,,Kone Invoice # 1158498947_202303152100.pdf,,NO,Kone Invoice # 1158498947_202303152100.pdf,3/15/2023 21:00
31751,Kone Invoice # 1158498947_202303152106.pdf,Uploaded document,BCRTC,,,,Kone Invoice # 1158498947_202303152106.pdf,,NO,Kone Invoice # 1158498947_202303152106.pdf,3/15/2023 21:06
31752,Scanned_202303152117.pdf,Uploaded document,BCRTC,,,,Scanned_202303152117.pdf,,NO,Scanned_202303152117.pdf,3/15/2023 21:17
31753,Re REQ 12918 - Request for quotation - SMITH INDUSTRIES ( SMI017)  GOLDEN GEAR L,Uploaded document,BCRTC,,,,Re REQ 12918 - Request for quotation - SMITH INDUSTRIES ( SMI017)  GOLDEN GEAR LTD - BC Rapid Transit Company (BCRTC) - SkyTrain_202303152239.msg,,NO,Re REQ 12918 - Request for quotation - SMITH INDUSTRIES ( SMI017)  GOLDEN GEAR LTD - BC Rapid Transit Company (BCRTC) - SkyTrain_202303152239.msg,3/15/2023 22:39
31754,RE REQ 12918  - Request for quotation - SMITH INDUSTRIES ( SMI017)  GOLDEN GEAR ,Uploaded document,BCRTC,,,,RE REQ 12918  - Request for quotation - SMITH INDUSTRIES ( SMI017)  GOLDEN GEAR LTD - BC Rapid Transit Company (BCRTC) - SkyTrain_202303152239.msg,,NO,RE REQ 12918  - Request for quotation - SMITH INDUSTRIES ( SMI017)  GOLDEN GEAR LTD - BC Rapid Transit Company (BCRTC) - SkyTrain_202303152239.msg,3/15/2023 22:39
31755,Scanned_202303152255.pdf,Uploaded document,BCRTC,,,,Scanned_202303152255.pdf,,NO,Scanned_202303152255.pdf,3/15/2023 22:55
31756,Re REQ 12918 - Request for quotation - SMITH INDUSTRIES ( SMI017)  GOLDEN GEAR L,Uploaded document,BCRTC,,,,Re REQ 12918 - Request for quotation - SMITH INDUSTRIES ( SMI017)  GOLDEN GEAR LTD - BC Rapid Transit Company (BCRTC) - SkyTrain_202303152239_202303152307.msg,,NO,Re REQ 12918 - Request for quotation - SMITH INDUSTRIES ( SMI017)  GOLDEN GEAR LTD - BC Rapid Transit Company (BCRTC) - SkyTrain_202303152239_202303152307.msg,3/15/2023 23:07
31757,REQ 12708 - RFQ - BCRTC - A10-01-0110-347 - QT 627318_202303152345.msg,Uploaded document,BCRTC,,,,REQ 12708 - RFQ - BCRTC - A10-01-0110-347 - QT 627318_202303152345.msg,,NO,REQ 12708 - RFQ - BCRTC - A10-01-0110-347 - QT 627318_202303152345.msg,3/15/2023 23:45
31758,RE_ REQ 12719 - RFQ-BCRTC_ 102979-S01 (IND003)_202303160011.msg,Uploaded document,BCRTC,,,,RE_ REQ 12719 - RFQ-BCRTC_ 102979-S01 (IND003)_202303160011.msg,,NO,RE_ REQ 12719 - RFQ-BCRTC_ 102979-S01 (IND003)_202303160011.msg,3/16/2023 0:11
31759,Quote# 13021_202303160017.msg,Uploaded document,BCRTC,,,,Quote# 13021_202303160017.msg,,NO,Quote# 13021_202303160017.msg,3/16/2023 0:17
3176,04-3-01 ABB Auxiliary Power Unit 2100-2800- 2,Uploaded document,BCRTC,,000,10/13/2022,04-3-01 ABB Auxiliary Power Unit 2100-2800- 2_202212611737.pdf,,NO,04-3-01 ABB Auxiliary Power Unit 2100-2800- 2_202212611737.pdf,12/6/2022 0:00
31760,RE_ Drawing confirmation required - REQ 12822_ 12721 & 12720_202303160018.msg,Uploaded document,BCRTC,,,,RE_ Drawing confirmation required - REQ 12822_ 12721 & 12720_202303160018.msg,,NO,RE_ Drawing confirmation required - REQ 12822_ 12721 & 12720_202303160018.msg,3/16/2023 0:18
31761,Scanned_202303160028.pdf,Uploaded document,BCRTC,,,,Scanned_202303160028.pdf,,NO,Scanned_202303160028.pdf,3/16/2023 0:28
31762,Scanned_202303160029.pdf,Uploaded document,BCRTC,,,,Scanned_202303160029.pdf,,NO,Scanned_202303160029.pdf,3/16/2023 0:29
31763,Scanned_202303160030.pdf,Uploaded document,BCRTC,,,,Scanned_202303160030.pdf,,NO,Scanned_202303160030.pdf,3/16/2023 0:30
31764,PART# 35360 - BC TRANSIT QUOTE #SQU001349_202212070050_202303160030.rtf,Uploaded document,BCRTC,,,,PART# 35360 - BC TRANSIT QUOTE #SQU001349_202212070050_202303160030.rtf,,NO,PART# 35360 - BC TRANSIT QUOTE #SQU001349_202212070050_202303160030.rtf,3/16/2023 0:30
31765,RE_ SIA 10024 - PN_ 35360 _ &Head_ Grinding Assembly_ TG-8_202303160030.msg,Uploaded document,BCRTC,,,,RE_ SIA 10024 - PN_ 35360 _ &Head_ Grinding Assembly_ TG-8_202303160030.msg,,NO,RE_ SIA 10024 - PN_ 35360 _ &Head_ Grinding Assembly_ TG-8_202303160030.msg,3/16/2023 0:30
31766,Scanned_202303160031.pdf,Uploaded document,BCRTC,,,,Scanned_202303160031.pdf,,NO,Scanned_202303160031.pdf,3/16/2023 0:31
31767,Scanned_202303160032.pdf,Uploaded document,BCRTC,,,,Scanned_202303160032.pdf,,NO,Scanned_202303160032.pdf,3/16/2023 0:32
31768,Scanned_202303160033.pdf,Uploaded document,BCRTC,,,,Scanned_202303160033.pdf,,NO,Scanned_202303160033.pdf,3/16/2023 0:33
31769,Scanned_202303160034.pdf,Uploaded document,BCRTC,,,,Scanned_202303160034.pdf,,NO,Scanned_202303160034.pdf,3/16/2023 0:34
3177,04-3-01 ABB Auxiliary Power Unit 2100-2800- 3,Uploaded document,BCRTC,,000,10/13/2022,04-3-01 ABB Auxiliary Power Unit 2100-2800- 3_202212611100.pdf,,NO,04-3-01 ABB Auxiliary Power Unit 2100-2800- 3_202212611100.pdf,12/6/2022 0:00
31770,1639_202303161909.pdf,Uploaded document,BCRTC,,,,1639_202303161909.pdf,,NO,1639_202303161909.pdf,3/16/2023 19:09
31771,QT2742148_202303161924.pdf,Uploaded document,BCRTC,,,,QT2742148_202303161924.pdf,,NO,QT2742148_202303161924.pdf,3/16/2023 19:24
31772,Quote for Max OCC Decals_202303162018.png,Uploaded document,BCRTC,,,,Quote for Max OCC Decals_202303162018.png,,NO,Quote for Max OCC Decals_202303162018.png,3/16/2023 20:18
31773,Scanned_202303162059.pdf,Uploaded document,BCRTC,,,,Scanned_202303162059.pdf,,NO,Scanned_202303162059.pdf,3/16/2023 20:59
31774,Scanned_202303162132.pdf,Uploaded document,BCRTC,,,,Scanned_202303162132.pdf,,NO,Scanned_202303162132.pdf,3/16/2023 21:32
31775,Scanned_202303162155.pdf,Uploaded document,BCRTC,,,,Scanned_202303162155.pdf,,NO,Scanned_202303162155.pdf,3/16/2023 21:55
31776,45003603__RMA1217 BCRTC Repair Quotation_202303162247.pdf,Uploaded document,BCRTC,,,,45003603__RMA1217 BCRTC Repair Quotation_202303162247.pdf,,NO,45003603__RMA1217 BCRTC Repair Quotation_202303162247.pdf,3/16/2023 22:47
31777,REQ 12951 - Latest Drawing_202303162257.msg,Uploaded document,BCRTC,,,,REQ 12951 - Latest Drawing_202303162257.msg,,NO,REQ 12951 - Latest Drawing_202303162257.msg,3/16/2023 22:57
31778,Price Adjustments on BCRTC PO 45003682_Mar 16 2023_202303170011.pdf,Uploaded document,BCRTC,,,,Price Adjustments on BCRTC PO 45003682_Mar 16 2023_202303170011.pdf,,NO,Price Adjustments on BCRTC PO 45003682_Mar 16 2023_202303170011.pdf,3/17/2023 0:11
31779,Price Adjustments on BCRTC PO 45003779_Mar 16 2023_202303171406.pdf,Uploaded document,BCRTC,,,,Price Adjustments on BCRTC PO 45003779_Mar 16 2023_202303171406.pdf,,NO,Price Adjustments on BCRTC PO 45003779_Mar 16 2023_202303171406.pdf,3/17/2023 14:06
3178,04-3-01 ABB Auxiliary Power Unit 2100-2800- 4,Uploaded document,BCRTC,,000,10/13/2022,04-3-01 ABB Auxiliary Power Unit 2100-2800- 4_2022126112558.pdf,,NO,04-3-01 ABB Auxiliary Power Unit 2100-2800- 4_2022126112558.pdf,12/6/2022 0:00
31780,scan_20230317144118_202303171441.pdf,Uploaded document,BCRTC,,,,scan_20230317144118_202303171441.pdf,,NO,scan_20230317144118_202303171441.pdf,3/17/2023 14:41
31781,scan_20230317144825_202303171448.pdf,Uploaded document,BCRTC,,,,scan_20230317144825_202303171448.pdf,,NO,scan_20230317144825_202303171448.pdf,3/17/2023 14:48
31782,scan_20230317145540_202303171456.pdf,Uploaded document,BCRTC,,,,scan_20230317145540_202303171456.pdf,,NO,scan_20230317145540_202303171456.pdf,3/17/2023 14:56
31783,CANCEL PO BACK UP,Uploaded document,BCRTC,,,,RE PN 30556 - Knorr - PO 45003068  45003434_202303171457.msg,,NO,RE PN 30556 - Knorr - PO 45003068  45003434_202303171457.msg,3/17/2023 14:57
31784,LINE 30 QUOTE,Uploaded document,BCRTC,,,,LINE 30 CCFeb21-40 - Alstom CAD - 12656  12664  12803_202303171503.msg,,NO,LINE 30 CCFeb21-40 - Alstom CAD - 12656  12664  12803_202303171503.msg,3/17/2023 15:03
31785,scan_20230317150647_202303171507.pdf,Uploaded document,BCRTC,,,,scan_20230317150647_202303171507.pdf,,NO,scan_20230317150647_202303171507.pdf,3/17/2023 15:07
31786,Staubli quote_202303171522.msg,Uploaded document,BCRTC,,,,Staubli quote_202303171522.msg,,NO,Staubli quote_202303171522.msg,3/17/2023 15:22
31787,Kone Invoice # 1158499413_202303171522.pdf,Uploaded document,BCRTC,,,,Kone Invoice # 1158499413_202303171522.pdf,,NO,Kone Invoice # 1158499413_202303171522.pdf,3/17/2023 15:22
31788,Kone Invoice # 1158499413_202303171525.pdf,Uploaded document,BCRTC,,,,Kone Invoice # 1158499413_202303171525.pdf,,NO,Kone Invoice # 1158499413_202303171525.pdf,3/17/2023 15:25
